t,Value,Expiry
41908.00,85.83,43363.00
41911.00,85.3,43363.00
41912.00,84.36,43363.00
41913.00,84.47,43363.00
41914.00,83.44,43363.00
41915.00,82.93,43363.00
41918.00,83.63,43363.00
41919.00,83.48,43363.00
41920.00,83.63,43363.00
41921.00,83.89,43363.00
41922.00,84.03,43363.00
41925.00,84.66,43363.00
41926.00,83.89,43363.00
41927.00,82.43,43363.00
41928.00,81.34,43363.00
41929.00,81.3,43363.00
41932.00,80.46,43363.00
41933.00,79.58,43363.00
41934.00,79.16,43363.00
41935.00,79.79,43363.00
41936.00,80.17,43363.00
41939.00,79.93,43363.00
41940.00,80.2,43363.00
41941.00,80.56,43363.00
41942.00,80.33,43363.00
41943.00,80.75,43363.00
41946.00,81.24,43363.00
41947.00,80.74,43363.00
41948.00,80.49,43363.00
41949.00,80.68,43363.00
41950.00,80.42,43363.00
41953.00,79.99,43363.00
41954.00,80.37,43363.00
41955.00,80.16,43363.00
41956.00,78.5,43363.00
41957.00,79.44,43363.00
41960.00,79.63,43363.00
41961.00,79.33,43363.00
41962.00,78.75,43363.00
41963.00,79.06,43363.00
41964.00,79.95,43363.00
41967.00,79.61,43363.00
41968.00,79.07,43363.00
41969.00,79.46,43363.00
41971.00,75.69,43363.00
41974.00,77.52,43363.00
41975.00,76.29,43363.00
41976.00,76.21,43363.00
41977.00,74.86,43363.00
41978.00,73.67,43363.00
41981.00,71.46,43363.00
41982.00,71.79,43363.00
41983.00,70.15,43363.00
41984.00,70.02,43363.00
41985.00,68.14,43363.00
41988.00,66.77,43363.00
41989.00,65.74,43363.00
41990.00,66.22,43363.00
41991.00,65.98,43363.00
41992.00,68.87,43363.00
41995.00,68.68,43363.00
41996.00,70.02,43363.00
41997.00,70.2,43363.00
41999.00,69.83,43363.00
42002.00,69.08,43363.00
42003.00,69.12,43363.00
42004.00,68.98,43363.00
42006.00,68.48,43363.00
42009.00,67.14,43363.00
42010.00,65.17,43363.00
42011.00,64.64,43363.00
42012.00,64.7,43363.00
42013.00,65.63,43363.00
42016.00,64.91,43363.00
42017.00,65.51,43363.00
42018.00,66.33,43363.00
42019.00,64.26,43363.00
42020.00,65.32,43363.00
42024.00,63.88,43363.00
42025.00,64.44,43363.00
42026.00,63.84,43363.00
42027.00,64.18,43363.00
42030.00,64.04,43363.00
42031.00,65.03,43363.00
42032.00,64.38,43363.00
42033.00,65.23,43363.00
42034.00,67.68,43363.00
42037.00,68.07,43363.00
42038.00,69.4,43363.00
42039.00,67.48,43363.00
42040.00,67.95,43363.00
42041.00,67.31,43363.00
42044.00,67.8,43363.00
42045.00,67.22,43363.00
42046.00,67.26,43363.00
42047.00,68.39,43363.00
42048.00,67.75,43363.00
42052.00,67.38,43363.00
42053.00,66.83,43363.00
42054.00,66.09,43363.00
42055.00,67.01,43363.00
42058.00,67.04,43363.00
42059.00,67.45,43363.00
42060.00,68.15,43363.00
42061.00,67.62,43363.00
42062.00,67.84,43363.00
42065.00,67.32,43363.00
42066.00,67.95,43363.00
42067.00,66.81,43363.00
42068.00,66.41,43363.00
42069.00,65.84,43363.00
42072.00,65.37,43363.00
42073.00,64.72,43363.00
42074.00,64.93,43363.00
42075.00,64.43,43363.00
42076.00,63.63,43363.00
42079.00,63.83,43363.00
42080.00,63.09,43363.00
42081.00,64.63,43363.00
42082.00,63.54,43363.00
42083.00,64.19,43363.00
42086.00,64.47,43363.00
42087.00,63.84,43363.00
42088.00,63.98,43363.00
42089.00,64.21,43363.00
42090.00,62.88,43363.00
42093.00,63.57,43363.00
42094.00,63.2,43363.00
42095.00,64.19,43363.00
42096.00,63.53,43363.00
42100.00,64.19,43363.00
42101.00,63.77,43363.00
42102.00,62.5,43363.00
42103.00,63.49,43363.00
42104.00,64.05,43363.00
42107.00,63.76,43363.00
42108.00,63.97,43363.00
42109.00,65.43,43363.00
42110.00,65.73,43363.00
42111.00,65.09,43363.00
42114.00,65.95,43363.00
42115.00,66.02,43363.00
42116.00,66.46,43363.00
42117.00,67.12,43363.00
42118.00,66.17,43363.00
42121.00,66.14,43363.00
42122.00,66.12,43363.00
42123.00,66.15,43363.00
42124.00,66.24,43363.00
42125.00,66.19,43363.00
42128.00,66.49,43363.00
42129.00,66.97,43363.00
42130.00,67.25,43363.00
42131.00,66.74,43363.00
42132.00,67.2,43363.00
42135.00,67.24,43363.00
42136.00,67.42,43363.00
42137.00,67.15,43363.00
42138.00,67.45,43363.00
42139.00,67.4,43363.00
42142.00,67.03,43363.00
42143.00,66.1,43363.00
42144.00,66.46,43363.00
42145.00,66.53,43363.00
42146.00,65.96,43363.00
42150.00,65.63,43363.00
42151.00,65.17,43363.00
42152.00,65.23,43363.00
42153.00,65.99,43363.00
42156.00,65.5,43363.00
42157.00,66.25,43363.00
42158.00,65.77,43363.00
42159.00,65.13,43363.00
42160.00,66.4,43363.00
42163.00,65.73,43363.00
42164.00,66.44,43363.00
42165.00,67.01,43363.00
42166.00,66.56,43363.00
42167.00,65.67,43363.00
42170.00,66.01,43363.00
42171.00,66.26,43363.00
42172.00,66.22,43363.00
42173.00,66.53,43363.00
42174.00,65.82,43363.00
42177.00,66.46,43363.00
42178.00,66.15,43363.00
42179.00,65.71,43363.00
42180.00,65.44,43363.00
42181.00,65.57,43363.00
42184.00,64.95,43363.00
42185.00,65.45,43363.00
42186.00,64.91,43363.00
42187.00,64.87,43363.00
42191.00,61.68,43363.00
42192.00,61.82,43363.00
42193.00,61.93,43363.00
42194.00,62.73,43363.00
42195.00,63.48,43363.00
42198.00,63.63,43363.00
42199.00,63.63,43363.00
42200.00,62.48,43363.00
42201.00,61.9,43363.00
42202.00,61.68,43363.00
42205.00,61.6,43363.00
42206.00,62.24,43363.00
42207.00,61.25,43363.00
42208.00,60.56,43363.00
42209.00,59.85,43363.00
42212.00,59.81,43363.00
42213.00,59.95,43363.00
42214.00,60.05,43363.00
42215.00,60.16,43363.00
42216.00,59.65,43363.00
42219.00,58.32,43363.00
42220.00,58.45,43363.00
42221.00,58.2,43363.00
42222.00,58.7,43363.00
42223.00,57.99,43363.00
42226.00,59.16,43363.00
42227.00,58.76,43363.00
42228.00,59.32,43363.00
42229.00,59.44,43363.00
42230.00,59.79,43363.00
42233.00,59.32,43363.00
42234.00,58.97,43363.00
42235.00,57.43,43363.00
42236.00,56.18,43363.00
42237.00,54.33,43363.00
42240.00,52.78,43363.00
42241.00,53.63,43363.00
42242.00,53.99,43363.00
42243.00,57.43,43363.00
42244.00,58.67,43363.00
42247.00,60.87,43363.00
42248.00,56.94,43363.00
42249.00,57.91,43363.00
42250.00,57.88,43363.00
42251.00,56.89,43363.00
42255.00,57.53,43363.00
42256.00,56.44,43363.00
42257.00,57.54,43363.00
42258.00,56.87,43363.00
42261.00,55.63,43363.00
42262.00,56.14,43363.00
42263.00,57.24,43363.00
42264.00,56.92,43363.00
42265.00,55.67,43363.00
42268.00,57.07,43363.00
42269.00,57.22,43363.00
42270.00,55.96,43363.00
42271.00,56.52,43363.00
42272.00,56.76,43363.00
42275.00,55.41,43363.00
42276.00,55.44,43363.00
42277.00,55.61,43363.00
42278.00,54.75,43363.00
42279.00,54.86,43363.00
42282.00,55.84,43363.00
42283.00,57.22,43363.00
42284.00,56.89,43363.00
42285.00,56.79,43363.00
42286.00,57.25,43363.00
42289.00,56.1,43363.00
42290.00,56.24,43363.00
42291.00,56.41,43363.00
42292.00,56.35,43363.00
42293.00,56.82,43363.00
42296.00,55.79,43363.00
42297.00,56.19,43363.00
42298.00,55.78,43363.00
42299.00,56.29,43363.00
42300.00,55.7,43363.00
42303.00,55.69,43363.00
42304.00,54.98,43363.00
42305.00,56.51,43363.00
42306.00,56.24,43363.00
42307.00,56.57,43363.00
42310.00,56.33,43363.00
42311.00,57.2,43363.00
42312.00,56,43363.00
42313.00,55.84,43363.00
42314.00,55.47,43363.00
42317.00,55.46,43363.00
42318.00,55.65,43363.00
42319.00,54.6,43363.00
42320.00,54.21,43363.00
42321.00,54.01,43363.00
42324.00,54.16,43363.00
42325.00,53.23,43363.00
42326.00,53.32,43363.00
42327.00,53.1,43363.00
42328.00,53.24,43363.00
42331.00,53.53,43363.00
42332.00,54.71,43363.00
42333.00,54.68,43363.00
42335.00,53.93,43363.00
42338.00,53.7,43363.00
42339.00,53.62,43363.00
42340.00,53,43363.00
42341.00,53.62,43363.00
42342.00,53.25,43363.00
42345.00,52.67,43363.00
42346.00,52.49,43363.00
42347.00,52.37,43363.00
42348.00,52.7,43363.00
42349.00,51.95,43363.00
42352.00,51.03,43363.00
42353.00,51.31,43363.00
42354.00,50.69,43363.00
42355.00,50.5,43363.00
42356.00,50.15,43363.00
42359.00,49.43,43363.00
42360.00,48.71,43363.00
42361.00,49.23,43363.00
42362.00,50.17,43363.00
42366.00,49.67,43363.00
42367.00,50.4,43363.00
42368.00,49.67,43363.00
42369.00,50.25,43363.00
42373.00,50.12,43363.00
42374.00,49.62,43363.00
42375.00,48.39,43363.00
42376.00,47.5,43363.00
42377.00,47.46,43363.00
42380.00,46.05,43363.00
42381.00,44.75,43363.00
42382.00,43.83,43363.00
42383.00,44.52,43363.00
42384.00,42.3,43363.00
42388.00,41.27,43363.00
42389.00,40.69,43363.00
42390.00,41.24,43363.00
42391.00,43.77,43363.00
42394.00,43.45,43363.00
42395.00,44.26,43363.00
42396.00,45,43363.00
42397.00,45.69,43363.00
42398.00,46.89,43363.00
42401.00,45.57,43363.00
42402.00,44.75,43363.00
42403.00,45.84,43363.00
42404.00,46.01,43363.00
42405.00,45.95,43363.00
42408.00,45.47,43363.00
42409.00,42.85,43363.00
42410.00,43.37,43363.00
42411.00,43.27,43363.00
42412.00,45.83,43363.00
42416.00,44.54,43363.00
42417.00,45.88,43363.00
42418.00,45.26,43363.00
42419.00,44.28,43363.00
42422.00,45.34,43363.00
42423.00,44.27,43363.00
42424.00,44.77,43363.00
42425.00,44.94,43363.00
42426.00,44.18,43363.00
42429.00,45.26,43363.00
42430.00,45.44,43363.00
42431.00,45.29,43363.00
42432.00,45.25,43363.00
42433.00,46.26,43363.00
42436.00,47.76,43363.00
42437.00,46.73,43363.00
42438.00,47.71,43363.00
42439.00,47.26,43363.00
42440.00,47.63,43363.00
42443.00,46.63,43363.00
42444.00,46.29,43363.00
42445.00,47.14,43363.00
42446.00,47.5,43363.00
42447.00,47.65,43363.00
42450.00,47.85,43363.00
42451.00,48.07,43363.00
42452.00,47.34,43363.00
42453.00,47.08,43363.00
42457.00,46.81,43363.00
42458.00,46.58,43363.00
42459.00,47.14,43363.00
42460.00,47.36,43363.00
42461.00,45.96,43363.00
42464.00,44.94,43363.00
42465.00,44.48,43363.00
42466.00,45.76,43363.00
42467.00,45.06,43363.00
42468.00,46.91,43363.00
42471.00,47.58,43363.00
42472.00,48.67,43363.00
42473.00,48.55,43363.00
42474.00,48,43363.00
42475.00,46.93,43363.00
42478.00,46.67,43363.00
42479.00,47.41,43363.00
42480.00,48.76,43363.00
42481.00,48.3,43363.00
42482.00,49.12,43363.00
42485.00,48.89,43363.00
42486.00,49.56,43363.00
42487.00,50.5,43363.00
42488.00,50.67,43363.00
42489.00,50.54,43363.00
42492.00,49.71,43363.00
42493.00,49.21,43363.00
42494.00,49.25,43363.00
42495.00,49.59,43363.00
42496.00,50.23,43363.00
42499.00,49.16,43363.00
42500.00,50.28,43363.00
42501.00,51.27,43363.00
42502.00,51.22,43363.00
42503.00,50.44,43363.00
42506.00,51.05,43363.00
42507.00,51.62,43363.00
42508.00,51.82,43363.00
42509.00,51.92,43363.00
42510.00,51.67,43363.00
42513.00,51.8,43363.00
42514.00,52.14,43363.00
42515.00,52.66,43363.00
42516.00,52.79,43363.00
42517.00,53.04,43363.00
42521.00,52.94,43363.00
42522.00,52.85,43363.00
42523.00,53.08,43363.00
42524.00,52.52,43363.00
42527.00,53.26,43363.00
42528.00,53.79,43363.00
42529.00,54.35,43363.00
42530.00,54,43363.00
42531.00,53.07,43363.00
42534.00,52.95,43363.00
42535.00,52.48,43363.00
42536.00,52.05,43363.00
42537.00,50.66,43363.00
42538.00,52.23,43363.00
42541.00,53.34,43363.00
42542.00,53.5,43363.00
42543.00,53.38,43363.00
42544.00,54.21,43363.00
42545.00,52.17,43363.00
42548.00,51.55,43363.00
42549.00,53.31,43363.00
42550.00,55.3,43363.00
42551.00,54.01,43363.00
42552.00,55.15,43363.00
42556.00,53.61,43363.00
42557.00,54.64,43363.00
42558.00,52.87,43363.00
42559.00,53.48,43363.00
42562.00,53.42,43363.00
42563.00,54.58,43363.00
42564.00,52.93,43363.00
42565.00,53.34,43363.00
42566.00,52.99,43363.00
42569.00,52.47,43363.00
42570.00,52.8,43363.00
42571.00,53.35,43363.00
42572.00,52.57,43363.00
42573.00,52.26,43363.00
42576.00,51.87,43363.00
42577.00,51.66,43363.00
42578.00,50.51,43363.00
42579.00,49.53,43363.00
42580.00,49.72,43363.00
42583.00,48.74,43363.00
42584.00,48.43,43363.00
42585.00,49.22,43363.00
42586.00,49.73,43363.00
42587.00,49.77,43363.00
42590.00,50.56,43363.00
42591.00,50.42,43363.00
42592.00,50.01,43363.00
42593.00,51.28,43363.00
42594.00,51.83,43363.00
42597.00,52.57,43363.00
42598.00,53.25,43363.00
42599.00,53.89,43363.00
42600.00,54.77,43363.00
42601.00,54.86,43363.00
42604.00,53.57,43363.00
42605.00,54.32,43363.00
42606.00,53.5,43363.00
42607.00,53.83,43363.00
42608.00,54.1,43363.00
42611.00,53.49,43363.00
42612.00,52.86,43363.00
42613.00,51.23,43363.00
42614.00,49.93,43363.00
42615.00,51.14,43363.00
42619.00,51.55,43363.00
42620.00,52.37,43363.00
42621.00,54.11,43363.00
42622.00,52.48,43363.00
42625.00,52.87,43363.00
42626.00,52.17,43363.00
42627.00,51.27,43363.00
42628.00,51.74,43363.00
42629.00,50.98,43363.00
42632.00,51.2,43363.00
42633.00,51.16,43363.00
42634.00,51.65,43363.00
42635.00,52.59,43363.00
42636.00,51.13,43363.00
42639.00,52.27,43363.00
42640.00,51.28,43363.00
42641.00,53.03,43363.00
42642.00,53.4,43363.00
42643.00,53.86,43363.00
42646.00,54.33,43363.00
42647.00,54.44,43363.00
42648.00,55.05,43363.00
42649.00,55.3,43363.00
42650.00,55.02,43363.00
42653.00,55.6,43363.00
42654.00,54.96,43363.00
42655.00,54.64,43363.00
42656.00,54.88,43363.00
42657.00,54.76,43363.00
42660.00,54.73,43363.00
42661.00,55.16,43363.00
42662.00,55.78,43363.00
42663.00,55.08,43363.00
42664.00,55.62,43363.00
42667.00,55.76,43363.00
42668.00,55.37,43363.00
42669.00,54.53,43363.00
42670.00,54.63,43363.00
42671.00,53.96,43363.00
42674.00,52.46,43363.00
42675.00,52.35,43363.00
42676.00,51.56,43363.00
42677.00,51.06,43363.00
42678.00,50.58,43363.00
42681.00,51.24,43363.00
42682.00,51.49,43363.00
42683.00,52.01,43363.00
42684.00,51.67,43363.00
42685.00,50.48,43363.00
42688.00,49.85,43363.00
42689.00,51.49,43363.00
42690.00,51.19,43363.00
42691.00,51.39,43363.00
42692.00,51.65,43363.00
42695.00,53.16,43363.00
42696.00,53.29,43363.00
42697.00,53.19,43363.00
42699.00,51.65,43363.00
42702.00,52.52,43363.00
42703.00,50.87,43363.00
42704.00,53.62,43363.00
42705.00,53.89,43363.00
42706.00,54.77,43363.00
42709.00,55.35,43363.00
42710.00,54.76,43363.00
42711.00,54.11,43363.00
42712.00,54.51,43363.00
42713.00,54.84,43363.00
42716.00,54.9,43363.00
42717.00,55.29,43363.00
42718.00,54.3,43363.00
42719.00,54.31,43363.00
42720.00,54.88,43363.00
42723.00,55.03,43363.00
42724.00,55.64,43363.00
42725.00,55.02,43363.00
42726.00,55.39,43363.00
42727.00,55.61,43363.00
42731.00,56.2,43363.00
42732.00,56.37,43363.00
42733.00,56.4,43363.00
42734.00,56.38,43363.00
42738.00,55.51,43363.00
42739.00,56.59,43363.00
42740.00,57.05,43363.00
42741.00,57.29,43363.00
42744.00,56.05,43363.00
42745.00,55.4,43363.00
42746.00,56.42,43363.00
42747.00,56.98,43363.00
42748.00,56.28,43363.00
42752.00,55.95,43363.00
42753.00,54.89,43363.00
42754.00,55.03,43363.00
42755.00,55.98,43363.00
42758.00,55.66,43363.00
42759.00,55.8,43363.00
42760.00,55.41,43363.00
42761.00,56.12,43363.00
42762.00,55.44,43363.00
42765.00,55.3,43363.00
42766.00,55.39,43363.00
42767.00,56.06,43363.00
42768.00,55.85,43363.00
42769.00,56.26,43363.00
42772.00,55.69,43363.00
42773.00,54.84,43363.00
42774.00,54.89,43363.00
42775.00,55.29,43363.00
42776.00,55.86,43363.00
42779.00,55.1,43363.00
42780.00,55.18,43363.00
42781.00,54.8,43363.00
42782.00,54.57,43363.00
42783.00,54.44,43363.00
42787.00,54.29,43363.00
42788.00,53.85,43363.00
42789.00,54.36,43363.00
42790.00,54.06,43363.00
42793.00,54.32,43363.00
42794.00,54.76,43363.00
42795.00,54.61,43363.00
42796.00,53.93,43363.00
42797.00,54.42,43363.00
42800.00,54.52,43363.00
42801.00,54.39,43363.00
42802.00,52.1,43363.00
42803.00,51.27,43363.00
42804.00,50.42,43363.00
42807.00,50.58,43363.00
42808.00,50.09,43363.00
42809.00,50.5,43363.00
42810.00,50.18,43363.00
42811.00,50.15,43363.00
42814.00,50.08,43363.00
42815.00,49.89,43363.00
42816.00,49.99,43363.00
42817.00,49.74,43363.00
42818.00,49.91,43363.00
42821.00,49.92,43363.00
42822.00,50.09,43363.00
42823.00,50.71,43363.00
42824.00,51.39,43363.00
42825.00,51.71,43363.00
42828.00,51.79,43363.00
42829.00,52.4,43363.00
42830.00,52.45,43363.00
42831.00,52.8,43363.00
42832.00,53.09,43363.00
42835.00,53.77,43363.00
42836.00,54.11,43363.00
42837.00,54.17,43363.00
42838.00,54.26,43363.00
42842.00,53.96,43363.00
42843.00,53.69,43363.00
42844.00,51.99,43363.00
42845.00,51.96,43363.00
42846.00,51.32,43363.00
42849.00,50.96,43363.00
42850.00,50.93,43363.00
42851.00,50.88,43363.00
42852.00,50.2,43363.00
42853.00,50.4,43363.00
42856.00,50.07,43363.00
42857.00,49,43363.00
42858.00,49.26,43363.00
42859.00,47.56,43363.00
42860.00,48.45,43363.00
42863.00,48.81,43363.00
42864.00,48.36,43363.00
42865.00,49.42,43363.00
42866.00,49.73,43363.00
42867.00,49.42,43363.00
42870.00,49.86,43363.00
42871.00,50.03,43363.00
42872.00,50.31,43363.00
42873.00,50.37,43363.00
42874.00,51.14,43363.00
42877.00,51.54,43363.00
42878.00,51.64,43363.00
42879.00,51.33,43363.00
42880.00,49.42,43363.00
42881.00,50.17,43363.00
42885.00,50.2,43363.00
42886.00,48.94,43363.00
42887.00,49.01,43363.00
42888.00,48.47,43363.00
42891.00,48.39,43363.00
42892.00,48.72,43363.00
42893.00,47.35,43363.00
42894.00,47.8,43363.00
42895.00,47.85,43363.00
42898.00,47.97,43363.00
42899.00,48.22,43363.00
42900.00,47.04,43363.00
42901.00,47.17,43363.00
42902.00,47.44,43363.00
42905.00,47.04,43363.00
42906.00,46.36,43363.00
42907.00,45.49,43363.00
42908.00,45.63,43363.00
42909.00,45.8,43363.00
42912.00,46.04,43363.00
42913.00,46.85,43363.00
42914.00,47.36,43363.00
42915.00,47.61,43363.00
42916.00,48.56,43363.00
42919.00,49.49,43363.00
42921.00,47.91,43363.00
42922.00,48.08,43363.00
42923.00,46.9,43363.00
42926.00,47.3,43363.00
42927.00,47.76,43363.00
42928.00,47.74,43363.00
42929.00,48.15,43363.00
42930.00,48.64,43363.00
42933.00,48.35,43363.00
42934.00,48.5,43363.00
42935.00,49.1,43363.00
42936.00,48.69,43363.00
42937.00,47.68,43363.00
42940.00,48.13,43363.00
42941.00,49.23,43363.00
42942.00,49.63,43363.00
42943.00,49.79,43363.00
42944.00,50.01,43363.00
42947.00,50.51,43363.00
42948.00,49.9,43363.00
42949.00,50.19,43363.00
42950.00,49.75,43363.00
42951.00,50.24,43363.00
42954.00,50.21,43363.00
42955.00,49.97,43363.00
42956.00,50.24,43363.00
42957.00,49.24,43363.00
42958.00,49.44,43363.00
42961.00,48.52,43363.00
42962.00,48.46,43363.00
42963.00,47.9,43363.00
42964.00,48.05,43363.00
42965.00,49.31,43363.00
42968.00,48.21,43363.00
42969.00,48.87,43363.00
42970.00,49.47,43363.00
42971.00,48.8,43363.00
42972.00,49.17,43363.00
42975.00,48.41,43363.00
42976.00,48.81,43363.00
42977.00,48.26,43363.00
42978.00,50,43363.00
42979.00,50.1,43363.00
42983.00,50.6,43363.00
42984.00,50.88,43363.00
42985.00,50.91,43363.00
42986.00,49.94,43363.00
42989.00,50.29,43363.00
42990.00,50.32,43363.00
42991.00,50.83,43363.00
42992.00,51.25,43363.00
42993.00,51.5,43363.00
42996.00,51.13,43363.00
42997.00,50.88,43363.00
42998.00,51.39,43363.00
42999.00,51.37,43363.00
43000.00,51.42,43363.00
43003.00,52.28,43363.00
43004.00,52.09,43363.00
43005.00,52.17,43363.00
43006.00,51.68,43363.00
43007.00,51.65,43363.00
43010.00,50.87,43363.00
43011.00,50.82,43363.00
43012.00,50.74,43363.00
43013.00,51.51,43363.00
43014.00,50.27,43363.00
43017.00,50.56,43363.00
43018.00,51.45,43363.00
43019.00,51.79,43363.00
43020.00,51.36,43363.00
43021.00,51.93,43363.00
43024.00,52.14,43363.00
43025.00,51.87,43363.00
43026.00,52.07,43363.00
43027.00,51.51,43363.00
43028.00,51.76,43363.00
43031.00,51.67,43363.00
43032.00,52.25,43363.00
43033.00,52.19,43363.00
43034.00,52.47,43363.00
43035.00,53.26,43363.00
43038.00,53.42,43363.00
43039.00,53.43,43363.00
43040.00,53.22,43363.00
43041.00,53.5,43363.00
43042.00,54.36,43363.00
43045.00,55.76,43363.00
43046.00,55.84,43363.00
43047.00,55.82,43363.00
43048.00,56.12,43363.00
43049.00,56.04,43363.00
43052.00,56.18,43363.00
43053.00,55.07,43363.00
43054.00,54.78,43363.00
43055.00,54.57,43363.00
43056.00,55.44,43363.00
43059.00,55.17,43363.00
43060.00,55.26,43363.00
43061.00,55.79,43363.00
43063.00,56.34,43363.00
43066.00,56.15,43363.00
43067.00,56.15,43363.00
43068.00,55.53,43363.00
43069.00,55.55,43363.00
43070.00,56.26,43363.00
43073.00,55.66,43363.00
43074.00,56.02,43363.00
43075.00,54.92,43363.00
43076.00,55.54,43363.00
43077.00,56.18,43363.00
43080.00,56.55,43363.00
43081.00,55.67,43363.00
43082.00,54.89,43363.00
43083.00,55.5,43363.00
43084.00,55.61,43363.00
43087.00,55.93,43363.00
43088.00,56.32,43363.00
43089.00,56.71,43363.00
43090.00,56.94,43363.00
43091.00,57.25,43363.00
43095.00,58.35,43363.00
43096.00,58.2,43363.00
43097.00,58.3,43363.00
43098.00,58.72,43363.00
43102.00,58.74,43363.00
43103.00,59.45,43363.00
43104.00,59.68,43363.00
43105.00,59.58,43363.00
43108.00,59.99,43363.00
43109.00,60.79,43363.00
43110.00,61.1,43363.00
43111.00,61.25,43363.00
43112.00,61.73,43363.00
43116.00,61.38,43363.00
43117.00,61.6,43363.00
43118.00,61.63,43363.00
43119.00,61.14,43363.00
43122.00,61.42,43363.00
43123.00,62.12,43363.00
43124.00,62.55,43363.00
43125.00,62.74,43363.00
43126.00,63.12,43363.00
43129.00,62.63,43363.00
43130.00,61.78,43363.00
43131.00,61.97,43363.00
43132.00,62.63,43363.00
43133.00,61.77,43363.00
43136.00,60.88,43363.00
43137.00,60.17,43363.00
43138.00,58.87,43363.00
43139.00,58.45,43363.00
43140.00,56.57,43363.00
43143.00,56.59,43363.00
43144.00,56.74,43363.00
43145.00,58.05,43363.00
43146.00,58.12,43363.00
43147.00,58.58,43363.00
43151.00,59.21,43363.00
43152.00,59.3,43363.00
43153.00,60.17,43363.00
43154.00,61.06,43363.00
43157.00,61.38,43363.00
43158.00,60.64,43363.00
43159.00,59.04,43363.00
43160.00,58.42,43363.00
43161.00,58.87,43363.00
43164.00,60.04,43363.00
43165.00,60.18,43363.00
43166.00,58.97,43363.00
43167.00,58.41,43363.00
43168.00,59.95,43363.00
43171.00,59.63,43363.00
43172.00,59.27,43363.00
43173.00,59.49,43363.00
43174.00,59.62,43363.00
43175.00,60.55,43363.00
43178.00,60.19,43363.00
43179.00,61.29,43363.00
43180.00,62.82,43363.00
43181.00,62.3,43363.00
43182.00,63.56,43363.00
43185.00,63.33,43363.00
43186.00,63.3,43363.00
43187.00,62.54,43363.00
43188.00,62.92,43363.00
43192.00,61.24,43363.00
43193.00,61.78,43363.00
43194.00,61.74,43363.00
43195.00,62.12,43363.00
43196.00,60.87,43363.00
43199.00,62.08,43363.00
43200.00,63.6,43363.00
43201.00,64.77,43363.00
43202.00,64.8,43363.00
43203.00,65.23,43363.00
43206.00,64.35,43363.00
43207.00,64.65,43363.00
43208.00,66.2,43363.00
43209.00,66.26,43363.00
43210.00,66.43,43363.00
43213.00,66.83,43363.00
43214.00,66.05,43363.00
43215.00,66.41,43363.00
43216.00,66.64,43363.00
43217.00,66.52,43363.00
43220.00,67.09,43363.00
43221.00,65.79,43363.00
43222.00,66.23,43363.00
43223.00,66.64,43363.00
43224.00,68.05,43363.00
43227.00,69.21,43363.00
43228.00,67.67,43363.00
43229.00,69.73,43363.00
43230.00,70.13,43363.00
43231.00,69.66,43363.00
43234.00,70.04,43363.00
43235.00,70.23,43363.00
43236.00,70.45,43363.00
43237.00,70.35,43363.00
43238.00,70.08,43363.00
43241.00,70.96,43363.00
43242.00,71.03,43363.00
43243.00,70.82,43363.00
43244.00,69.69,43363.00
43245.00,67.06,43363.00
43249.00,65.87,43363.00
43250.00,67.18,43363.00
43251.00,66.11,43363.00
43252.00,65.23,43363.00
43255.00,64.26,43363.00
43256.00,64.95,43363.00
43257.00,64.27,43363.00
43258.00,65.3,43363.00
43259.00,65.06,43363.00
43262.00,65.36,43363.00
43263.00,65.58,43363.00
43264.00,65.84,43363.00
43265.00,65.79,43363.00
43266.00,63.94,43363.00
43269.00,64.81,43363.00
43270.00,64.13,43363.00
43271.00,64.72,43363.00
43272.00,64.19,43363.00
43273.00,66.79,43363.00
43276.00,66.18,43363.00
43277.00,68.16,43363.00
43278.00,69.96,43363.00
43279.00,70.34,43363.00
43280.00,70.92,43363.00
43283.00,69.3,43363.00
43284.00,68.84,43363.00
43286.00,68.46,43363.00
43287.00,69.14,43363.00
43290.00,69.85,43363.00
43291.00,70.62,43363.00
43292.00,67.1,43363.00
43293.00,68.07,43363.00
43294.00,68.55,43363.00
43297.00,65.66,43363.00
43298.00,65.84,43363.00
43299.00,66.38,43363.00
43300.00,66.53,43363.00
43301.00,66.64,43363.00
43304.00,66.75,43363.00
43305.00,67.19,43363.00
43306.00,68.01,43363.00
43307.00,68.43,43363.00
43308.00,67.73,43363.00
43311.00,68.95,43363.00
43312.00,67.63,43363.00
43313.00,66.5,43363.00
43314.00,67.66,43363.00
43315.00,67.35,43363.00
43318.00,67.94,43363.00
43319.00,68.33,43363.00
43320.00,66.25,43363.00
43321.00,66.14,43363.00
43322.00,66.94,43363.00
43325.00,66.57,43363.00
43326.00,66.33,43363.00
43327.00,64.46,43363.00
43328.00,64.88,43363.00
43329.00,65.21,43363.00
43332.00,65.42,43363.00
43333.00,65.84,43363.00
43334.00,67.86,43363.00
43335.00,67.83,43363.00
43336.00,68.72,43363.00
43339.00,68.87,43363.00
43340.00,68.53,43363.00
43341.00,69.51,43363.00
43342.00,70.25,43363.00
43343.00,69.8,43363.00
43347.00,69.87,43363.00
43348.00,68.72,43363.00
43349.00,67.77,43363.00
43350.00,67.75,43363.00
43353.00,67.54,43363.00
43354.00,69.25,43363.00
43355.00,70.37,43363.00
43356.00,68.59,43363.00
43357.00,68.99,43363.00
